1407320454993,0
1424267907343,1
1424268900187,1
1424271852023,1
1424293967788,+AC0-1
1424351654582,1
1424353800703,1
1424354895709,0
1424355219280,1
1424382781217,1
1424382871136,1
1424383306875,1
1424383547301,+AC0-1
1424383761676,+AC0-1
1424383954269,+AC0-1
1424384002836,+AC0-1
1424384061055,0
1424384166705,1
1424384202906,1
1424384250792,+AC0-1
1424384309945,1
1424432737158,1
1424464023575,+AC0-1
1424464221039,1
1424464704329,0
1424464873123,1
1424801799406,0
1424893915351,1
1424940697540,0
1424962094552,+AC0-1
1424962433249,0
1424972728395,+AC0-1
1425112403466,+AC0-1
1425195267565,1
1425195330012,0
1425195351037,0
1425195381620,0
1425197728625,+AC0-1
1425504986046,0
1425761667446,1
1425764966231,1
1425773870572,0
1425773904002,1
1425780842708,0
1425816222470,1
1425816306330,1
1425992999466,1
1425994344643,1
1425994808492,0
1425996084864,1
1425996204819,1
1425997308971,0
1425997696664,0
1425998029453,1
1425998118270,1
1425998229106,1
1425998763569,0
1425999295651,0
1425999343004,+AC0-1
1425999434033,+AC0-1
1425999688368,1
1426000368320,0
1426000976284,+AC0-1
1426001017420,1
1426001292475,1
1426002078945,1
1426002535607,0
1426003450417,1
1426003481395,+AC0-1
1426003521132,1
1426003792799,1
1426003891882,+AC0-1
1426003909260,+AC0-1
1426004930505,0
1426004988941,+AC0-1
1426005041841,+AC0-1
1426005117234,1
1426005146508,1
1426005520530,1
1426006114177,0
1426006518833,1
1426006613547,1
1426006767626,1
1426006811211,+AC0-1
1426006823461,1
1426007954084,1
1426008080131,1
1426009381888,1
1426009428551,1
1426009858622,1
1426010592033,1
1426012206663,+AC0-1
1426012282015,0
1426012383288,0
1426012495292,0
1426012985341,0
1426013009458,0
1426013044632,0
1426013590467,0
1426014642216,1
1426015164225,1
1426015417606,1
1426015621209,0
1426016778904,1
1426016936952,0
1426016990188,1
1426017840215,0
1426018113648,1
1426018402677,1
1426018457152,1
1426019412983,1
1426019546480,+AC0-1
1426019565394,1
1426020452482,1
1426020563261,1
1426021612768,1
1426021767542,+AC0-1
1426022356698,+AC0-1
1426024673833,0
1426025227447,1
1426027531373,1
1426038591309,1
1426040934015,0
1426045172052,1
1426048991775,1
1426049631313,1
1426049982118,1
1426054791601,1
1426055084966,+AC0-1
1426055134857,0
1426056132869,1
1426056598788,0
1426058703317,1
1426062538677,1
1426064138359,0
1426064267576,+AC0-1
1426066807250,1
1426068397012,+AC0-1
1426070645677,1
1426073139096,1
1426073473630,1
1426078067152,1
1426080425071,1
1426080604134,0
1426080846685,1
1426083748401,1
1426083811678,1
1426088692683,1
1426088736308,1
1426088751029,1
1426091976838,0
1426093305514,1
1426098302762,1
1426099223497,1
1426100765938,0
1426107821731,+AC0-1
1426108139240,0
1426110879922,0
1426111189753,0
1426130954039,1
1426146253414,+AC0-1
1426146868403,1
1426147447698,+AC0-1
1426147517941,0
1426148080990,0
1426153420714,0
1426164417753,+AC0-1
1426165499991,1
1426167083019,1
1426169726273,+AC0-1
1426185837512,0
1426197445150,0
1426224089583,0
1426239972684,0
1426251203430,0
1426255015642,+AC0-1
1426261712619,0
1426262984774,1
1426274289469,1
1426277524843,+AC0-1
1426289602766,0
1426289875840,0
1426333788417,+AC0-1
1426402879812,1
