1438017873353,+AC0-1
1438023381722,0
1438031361527,1
1438040872192,0
1438057561643,0
1438070169514,+AC0-1
1438086369412,0
1438086437315,1
1438103908568,+AC0-1
1438108562939,+AC0-1
1438171401026,0
1438171421256,+AC0-1
1438212083204,0
1438236439602,+AC0-1
1438236597696,+AC0-1
1438236730559,+AC0-1
1438243117629,+AC0-1
1438244022371,+AC0-1
1438263434574,0
1438271497759,0
1438275097841,0
1438275144987,+AC0-1
1438275272269,+AC0-1
1438283354601,0
1438283876992,0
1438289473717,0
1438355929746,+AC0-1
1438355969569,+AC0-1
1438355985843,+AC0-1
1438370274640,+AC0-1
1438406426931,0
1438407867534,+AC0-1
1438413771645,1
1438431807836,1
1438433689995,0
1438434809829,0
1438436856293,0
1438438827540,+AC0-1
1438438866299,+AC0-1
1438438955239,+AC0-1
1438453471007,+AC0-1
1438457406099,0
1438468493019,0
1438494167140,1
1438507423330,0
1438553067573,0
1438581076489,0
1438591976978,+AC0-1
1438592014700,+AC0-1
1438606967760,0
1438607636982,0
1438609235737,+AC0-1
1438615896094,0
1438617294192,0
1438622937990,1
1438628757780,0
1438630593655,+AC0-1
1438640254758,+AC0-1
1438673289650,0
1438673320060,1
1438684587894,0
1438692939793,0
1438693005459,0
1438695730285,0
1438696632688,0
1438697610752,0
1438704405432,1
1438706634273,0
1438718563415,0
1438749138509,0
1438751542973,+AC0-1
1438759191027,+AC0-1
1438774528594,1
1438778758022,+AC0-1
1438778831796,0
1438790214314,+AC0-1
1438811975045,+AC0-1
1438856812099,0
1438871550927,+AC0-1
1438890059709,0
1438894442051,0
1438897400120,1
1438903803759,0
1438903901023,0
1438906311951,0
1438917859103,0
1438932698724,+AC0-1
1438938027657,+AC0-1
1438956413655,+AC0-1
1438956438495,+AC0-1
1438965864701,0
1438986394180,+AC0-1
1439091554054,0
1439115819108,0
1439147317065,0
1439154544561,0
1439154670335,+AC0-1
1439164716560,0
1439193337038,0
1439195853343,0
1439196408989,0
1439211478476,0
1439211953337,0
1439240074575,1
1439269050809,0
1439289022148,0
1439290240010,+AC0-1
1439310301673,+AC0-1
1439321726269,0
1439323344187,0
1439335670991,0
1439368077095,+AC0-1
1439371786820,+AC0-1
1439388282171,0
1439397407160,0
1439398088086,0
1439406622160,+AC0-1
1439406691072,+AC0-1
1439421412077,0
1439422393749,1
1439422609420,+AC0-1
1439449202195,0
1439470480137,+AC0-1
1439494636117,0
1439521272853,0
1439521540129,0
1439521823543,0
1439537708631,1
1439550379872,0
1439616774560,0
1439644559707,0
1439661195214,+AC0-1
1439701614207,0
1439710918299,+AC0-1
1439722767045,0
1439770274733,+AC0-1
1439770331711,+AC0-1
1439806597230,0
1439841472622,0
1439923628529,0
1439933818656,+AC0-1
1439934434428,0
1439934489117,+AC0-1
1439934666354,+AC0-1
1439979330041,0
1439997126482,+AC0-1
1439997287845,+AC0-1
1439998688734,0
1440004391030,1
1440006282589,0
1440011859829,0
1440072815575,0
1440074007007,1
1440089128104,0
1440104290097,0
1440106018483,0
1440130054581,+AC0-1
1440133773670,+AC0-1
1440139410876,+AC0-1
1440157991660,+AC0-1
1440223006837,0
1440233270521,0
1440239142058,1
1440245494710,0
1440245506928,0
1440245563031,0
1440246572395,0
1440289581275,1
1440300743280,1
1440301062444,+AC0-1
1440301071591,1
1440301088068,1
1440301968153,1
1440302252115,1
1440328586662,0
1440328786409,0
1440341251404,+AC0-1
1440359080694,+AC0-1
1440360410991,0
1440362384405,+AC0-1
1440404946807,0
1440414261448,0
1440415000252,0
1440418028757,0
1440418361624,+AC0-1
1440426987100,0
1440515341287,0
1440537148570,0
1440595211819,0
1440600596197,0
1440610962295,0
1440611323254,0
1440618740894,+AC0-1
1440639691745,+AC0-1
1440656936478,0
1440659690521,0
1440665924837,+AC0-1
1440676912205,+AC0-1
1440681722363,0
1440697655988,+AC0-1
1440698438328,1
1440720411566,+AC0-1
1440787318566,+AC0-1
1440797308603,0
1440802427851,+AC0-1
1440813979480,0
1440872857651,0
1440879315080,+AC0-1
1440884216837,0
1440949386990,0
1440960536132,0
1440964080808,0
1441010949540,+AC0-1
1441029279887,1
1441033054412,+AC0-1
1441045849862,0
1441047607249,0
1441056348965,+AC0-1
1441056386665,+AC0-1
1441057179181,+AC0-1
1441064212799,1
1441089595948,0
1441107789926,+AC0-1
1441114785964,1
1441117575297,+AC0-1
1441146328129,0
1441186880471,0
1441190302623,0
1441208244869,+AC0-1
1441228218585,0
1441372306592,0
1441377848461,0
1441397850197,+AC0-1
1441401990453,+AC0-1
1441402051390,+AC0-1
1441402222176,+AC0-1
1441441490811,0
1441459452006,+AC0-1
1441490594366,1
1441490672390,1
1441490786435,1
1441490804001,1
1441527257705,0
1441637155461,1
1441637674728,+AC0-1
1441637757375,+AC0-1
1441638160575,+AC0-1
1441639124064,0
1441641801134,+AC0-1
1441649867885,0
1441653105980,0
1441657876425,+AC0-1
1441660840796,0
1441716474100,0
1441744070886,+AC0-1
1441744954757,+AC0-1
1441796175409,0
1441803689313,+AC0-1
1441806821464,+AC0-1
1441816172418,0
1441822998559,1
1441836913603,0
1441906571454,1
1441906661469,1
1441910419319,+AC0-1
1441951748118,0
