1427306475907,1
1427306512877,1
1427307101721,1
1427307233823,0
1427307769663,+AC0-1
1427309311388,+AC0-1
1427309973431,1
1427310234697,+AC0-1
1427310245121,1
1427310537601,0
1427310548306,1
1427310585575,1
1427310600352,1
1427311209615,1
1427312009896,1
1427312364578,+AC0-1
1427312572356,1
1427312952959,+AC0-1
1427313097057,+AC0-1
1427314096430,0
1427314427698,1
1427314488053,1
1427314667872,1
1427314841324,0
1427314865906,0
1427315005026,1
1427315866448,1
1427316191478,1
1427316239277,0
1427316587383,1
1427316645422,1
1427316857593,0
1427318841031,0
1427320785899,+AC0-1
1427321684867,0
1427331359586,+AC0-1
1427331407459,+AC0-1
1427331544646,+AC0-1
1427331585910,1
1427331895784,+AC0-1
1427335513720,0
1427338068199,1
1427338263377,1
1427339132429,0
1427340359939,1
1427340374102,0
1427340460252,1
1427345904904,0
1427345974500,0
1427346263605,+AC0-1
1427346321217,0
1427348045953,0
1427349023916,0
1427349030998,0
1427349044147,0
1427349048291,0
1427349055120,0
1427349450662,0
1427350602877,1
1427350742078,0
1427354180660,0
1427356996053,+AC0-1
1427357878164,+AC0-1
1427358173094,+AC0-1
1427359752726,1
1427361148690,0
1427361839121,1
1427361884725,1
1427362291234,1
1427362392290,1
1427362474339,0
1427362496354,0
1427363265146,0
1427363767674,1
1427364939031,1
1427365176455,1
1427365366605,0
1427365481706,1
1427366296513,1
1427371195650,+AC0-1
1427372621841,+AC0-1
1427372930663,0
1427373366577,0
1427373690860,1
1427373748505,+AC0-1
1427373874837,1
1427374786837,1
1427374848219,1
1427376373543,+AC0-1
1427376565755,+AC0-1
1427376835091,+AC0-1
1427376912235,+AC0-1
1427376916891,1
1427376927160,+AC0-1
1427376940466,+AC0-1
1427377743494,1
1427382640708,1
1427383052726,1
1427385200254,1
1427385867217,1
1427386997237,+AC0-1
1427387499631,+AC0-1
1427387803831,+AC0-1
1427387847131,+AC0-1
1427390060996,1
1427392004895,0
1427392556771,1
1427393156955,+AC0-1
1427394177479,1
1427396572211,0
1427396673409,+AC0-1
1427398466014,0
1427406247172,+AC0-1
1427406286037,+AC0-1
1427406481863,0
1427406524170,1
1427409199838,1
1427412715410,0
1427418350906,0
1427421092790,0
1427428037417,0
1427431976236,1
1427434367096,0
1427435933343,+AC0-1
1427435940182,1
1427438861345,0
1427439321697,0
1427440497907,1
1427441677350,1
1427444914253,1
1427446743504,1
1427446924836,1
1427447008783,1
1427447176851,1
1427447330933,1
1427447564283,1
1427447888503,1
1427448120036,1
1427449030315,1
1427449777693,0
1427450929823,+AC0-1
1427451186031,0
1427452025998,1
1427452766789,1
1427452875660,1
1427453057766,0
1427453227326,1
1427453451882,1
1427453676537,1
1427454984991,1
1427456883550,0
1427457130369,0
1427458058920,1
1427458129421,0
1427458754951,0
1427458790321,1
1427458841631,0
1427459685463,0
1427460020375,0
1427460026308,0
1427461905295,+AC0-1
1427463823016,+AC0-1
1427465025424,+AC0-1
