12,0
87,81
63,51
93,87
0,0
0,0
37,18
100,87
100,75
25,81
73,64
12,12
87,100
0,0
37,75
100,68
43,75
31,81
75,50
76,51
56,68
75,75
75,37
45,53
75,100
93,93
78,62
68,75
70,73
81,68
56,88
0,0
93,77
87,75
45,77
68,51
65,48
50,69
37,100
68,75
93,87
87,81
5,8
51,73
87,81
0,0
86,49
56,50
60,85
12,62
87,62
0,0
0,0
0,0
60,77
46,69
56,68
50,68
75,63
75,61
12,12
75,62
56,68
18,21
56,76
0,0
77,72
31,62
0,0
76,68
76,65
75,87
50,56
81,87
68,81
43,81
76,76
62,31
12,12
43,81
58,71
87,75
62,75
46,75
87,87
81,87
31,68
68,74
44,78
100,93
87,93
75,87
0,0
70,71
50,81
100,87
87,56
31,37
93,87
60,48
5,0
81,50
46,85
0,0
81,50
100,75
43,68
75,87
93,56
87,75
56,56
4,5
0,0
87,68
93,87
60,80
25,68
75,65
69,85
50,81
68,75
62,87
87,81
12,0
62,50
74,84
62,81
43,81
44,86
90,81
70,73
69,49
93,75
90,62
62,100
87,68
6,37
61,61
100,75
55,68
50,50
0,0
87,75
0,0
53,72
68,100
6,0
61,55
18,81
87,43
87,56
48,92
81,81
65,69
50,56
62,50
75,62
63,60
50,43
75,100
20,16
50,85
75,61
77,68
61,60
56,87
100,100
50,37
50,56
28,30
56,80
87,43
66,61
31,62
75,75
16,12
66,58
75,56
66,63
74,73
64,69
87,75
42,58
100,62
50,100
37,87
87,75
75,25
62,52
64,74
0,0
43,75
87,87
37,75
0,0
43,60
87,62
68,68
75,62
18,12
68,87
68,75
93,75
100,93
37,56
56,81
93,81
75,37
50,93
87,43
72,58
83,53
58,90
78,73
45,48
48,82
6,6
87,81
93,87
69,66
87,75
75,81
0,0
26,25
0,0
52,68
87,25
68,73
62,62
48,70
57,77
75,62
66,58
41,85
81,37
50,66
60,68
81,62
75,93
41,58
0,0
68,87
60,65
56,81
88,80
68,50
18,25
81,75
63,58
18,6
81,75
37,68
68,37
62,75
0,12
87,87
93,100
93,81
25,40
37,93
75,75
0,0
50,63
0,0
49,80
68,87
0,0
75,50
0,0
12,0
87,75
62,75
51,63
75,50
43,48
62,61
0,0
81,87
100,81
62,87
51,63
62,56
70,50
68,87
68,75
77,54
88,58
37,81
12,13
6,0
18,8
31,68
76,61
87,50
68,56
25,56
0,0
58,69
77,81
50,68
44,69
48,63
93,56
46,53
81,75
75,68
51,63
93,93
87,81
50,75
87,81
5,0
33,32
60,61
50,68
18,87
68,93
0,0
50,68
75,75
68,62
73,83
56,68
69,80
77,66
68,70
87,68
87,100
87,62
87,81
68,87
87,50
31,75
61,68
85,60
1,0
12,12
86,90
0,0
3,0
66,60
51,83
76,81
0,0
75,37
0,0
81,81
100,50
12,12
18,5
56,50
70,53
56,62
31,87
60,86
81,100
46,68
56,68
60,76
75,62
81,81
81,100
87,62
87,50
81,93
75,68
58,68
62,81
48,64
55,50
78,65
87,75
0,0
100,62
6,0
68,81
62,56
0,0
85,80
58,70
49,68
87,68
78,72
68,81
51,55
29,30
18,100
25,87
6,6
0,0
82,73
81,93
75,75
81,87
50,87
0,0
69,66
87,81
56,50
50,66
75,81
75,87
69,60
56,75
68,43
81,87
6,0
6,0
18,38
18,62
49,61
38,66
70,76
37,43
62,93
0,0
0,0
68,66
73,46
56,81
0,0
73,74
65,66
75,81
68,60
75,43
57,70
62,43
56,93
75,66
50,75
81,68
66,72
56,81
81,93
81,75
0,25
31,56
70,76
50,62
43,93
61,71
81,81
36,58
16,17
43,50
0,0
75,62
75,75
65,68
68,56
78,60
43,43
0,0
75,75
5,6
100,93
75,68
10,8
46,73
62,50
75,75
75,81
87,100
68,50
63,63
93,62
58,61
87,62
37,62
43,56
81,81
6,0
75,68
25,18
87,87
75,56
81,75
87,87
73,50
10,10
66,77
81,100
75,56
75,62
70,74
0,0
0,0
93,68
75,56
43,62
75,68
93,75
66,58
0,0
63,56
50,50
43,81
93,43
93,75
46,74
87,62
43,81
87,75
5,0
50,87
87,75
62,43
37,87
68,62
87,56
61,78
50,43
68,75
100,87
68,81
65,58
55,58
75,58
65,81
75,87
25,50
87,56
0,0
66,61
0,0
28,33
46,50
37,56
18,37
93,87
60,65
87,56
87,75
63,60
75,62
62,75
31,75
0,0
0,0
48,68
56,58
65,58
55,58
0,0
62,37
5,5
70,72
62,62
0,0
46,76
68,68
68,64
73,51
100,93
76,80
0,31
93,87
80,77
38,78
31,31
5,0
81,73
56,93
62,81
0,0
93,75
93,87
87,31
81,75
62,81
80,78
81,68
50,100
3,0
0,0
66,73
75,75
100,62
13,5
62,81
75,87
0,0
93,75
41,58
56,87
45,73
50,87
0,0
61,58
100,62
37,68
87,50
50,81
43,62
68,87
62,90
100,100
0,0
81,75
75,58
75,87
0,0
61,78
82,73
68,62
25,87
75,87
68,62
0,0
31,100
50,62
62,68
51,63
80,71
61,93
25,12
87,81
69,62
31,43
68,68
94,56
50,62
60,61
68,86
87,87
56,31
5,5
50,71
5,0
87,68
12,12
68,100
81,62
68,64
12,0
62,56
55,58
62,50
68,50
56,93
20,13
80,77
87,100
81,87
81,87
87,75
66,58
75,37
50,43
66,78
66,78
0,0
68,62
15,10
65,82
50,60
75,25
0,0
37,43
50,100
93,50
0,0
84,66
37,100
87,56
66,58
68,50
75,93
62,75
68,75
37,62
75,87
58,58
65,58
100,93
87,81
87,81
78,43
53,63
75,56
65,65
50,50
38,80
65,66
70,60
87,100
43,68
87,81
61,68
0,0
56,56
58,60
81,68
65,66
75,81
50,57
62,62
75,81
66,61
100,93
75,87
87,93
87,100
51,63
93,87
31,31
87,68
43,93
68,43
6,12
76,58
81,93
72,57
81,50
85,66
12,8
86,78
93,100
0,0
5,0
100,81
61,65
43,43
68,81
74,77
80,53
80,69
87,75
87,56
58,66
6,0
65,70
44,64
0,0
58,70
77,60
40,82
11,5
87,87
0,0
50,75
86,73
87,43
0,0
68,50
42,74
68,75
5,0
0,0
87,62
100,68
100,81
12,12
100,81
48,76
58,66
0,0
62,62
75,61
21,18
64,65
64,65
62,75
100,75
100,25
75,50
100,62
74,62
81,50
0,0
46,63
75,43
0,0
43,93
0,0
53,68
76,88
76,58
56,75
37,31
4,0
81,87
56,68
93,87
25,25
62,81
5,5
68,93
81,62
68,75
87,50
0,0
75,68
81,81
0,0
87,43
0,0
75,75
68,68
56,68
81,81
37,50
49,62
77,81
93,75
56,60
25,68
85,85
100,87
65,70
100,81
0,0
0,0
43,87
87,68
100,75
62,81
5,0
87,50
93,62
65,74
100,75
87,68
87,56
43,81
62,68
75,75
37,62
23,20
87,100
50,56
81,81
43,75
93,62
64,77
1,5
50,37
93,68
51,71
0,0
81,68
88,81
100,93
66,68
62,75
80,85
56,58
75,81
81,50
0,0
65,68
0,0
100,75
73,53
62,85
43,75
25,25
50,81
56,75
100,68
87,81
18,21
12,18
100,100
61,66
100,81
3,0
100,93
81,71
87,75
93,81
75,87
25,75
81,65
70,71
45,74
100,50
100,100
93,62
0,0
55,80
81,81
93,68
55,80
0,0
56,68
37,68
62,43
54,69
100,81
68,87
75,81
93,87
68,75
75,37
0,0
31,75
75,50
75,93
50,100
87,25
56,87
93,100
12,12
25,12
85,63
25,12
81,50
68,75
61,85
68,62
18,13
16,23
81,81
62,81
75,56
100,62
37,56
0,0
43,50
41,61
0,0
93,68
58,61
62,81
56,62
0,0
87,56
75,87
25,25
45,73
0,0
80,70
93,87
93,68
0,0
43,18
45,65
0,0
75,75
75,75
78,70
0,0
75,93
81,93
0,0
87,31
8,5
93,81
81,75
37,75
56,18
58,66
75,75
6,0
87,87
0,0
10,5
93,87
87,75
70,63
0,0
100,100
87,43
100,100
73,55
57,60
0,0
0,0
56,37
35,33
87,81
75,81
0,0
87,87
62,62
43,43
56,58
0,0
60,73
0,0
8,5
54,81
100,100
25,12
56,68
100,81
62,43
75,81
93,75
16,6
87,62
81,75
0,0
68,62
81,56
43,100
43,78
83,76
81,75
87,56
75,75
50,75
12,12
25,12
6,37
87,62
81,37
51,65
100,100
12,12
66,63
56,56
13,8
100,100
87,81
57,49
43,50
31,56
50,37
25,75
87,50
50,56
100,100
48,84
68,68
68,87
81,62
50,75
62,31
84,68
93,100
65,80
45,60
68,72
62,68
0,0
0,6
68,100
53,73
68,37
11,5
75,93
89,70
75,87
68,73
62,60
31,81
31,43
75,62
4,0
68,93
100,68
87,62
0,0
70,76
100,62
11,8
81,80
74,70
68,56
68,81
81,81
87,93
66,55
62,56
75,81
50,87
56,78
66,70
16,8
4,0
66,61
100,100
25,87
0,0
56,63
75,81
81,81
81,68
100,68
58,73
87,81
0,0
66,56
0,0
0,0
56,56
80,73
12,6
53,70
81,78
31,56
62,43
55,61
18,50
75,43
68,56
21,15
37,31
48,66
43,56
93,50
43,81
0,0
31,25
61,65
75,62
84,81
31,81
43,71
64,82
61,53
68,51
0,0
68,65
6,62
61,66
74,48
25,87
78,50
44,57
83,65
0,0
83,65
76,58
56,78
2,6
100,87
41,73
63,61
56,87
53,74
58,55
68,43
15,13
75,75
65,51
73,80
56,68
65,60
0,0
78,63
75,75
5,5
0,0
0,0
56,50
78,60
62,43
55,65
81,75
50,50
73,53
68,75
10,5
55,61
0,0
61,65
44,73
62,93
70,75
43,87
25,28
87,68
10,6
0,0
0,0
6,18
45,68
43,93
78,65
68,87
0,0
0,0
68,68
76,68
5,0
62,87
81,37
0,0
100,62
57,62
45,56
48,66
87,81
0,0
12,25
35,60
62,87
66,60
0,0
81,50
81,75
25,62
0,0
87,87
87,62
81,75
0,0
81,50
50,50
0,0
60,50
0,0
78,76
0,0
75,81
6,12
81,74
80,65
25,62
58,70
58,66
56,37
18,6
62,75
54,76
45,71
50,68
56,62
60,64
43,75
65,51
36,66
68,75
64,60
62,62
0,0
53,56
73,55
43,43
18,87
0,0
12,0
78,81
56,96
87,62
0,25
81,65
0,0
0,0
0,0
81,65
57,56
53,65
100,56
25,37
93,87
43,81
43,62
51,60
31,28
35,80
61,46
68,86
68,86
50,56
81,62
75,81
60,60
87,87
53,66
87,81
75,81
87,100
87,100
12,25
37,68
31,100
60,66
75,25
60,81
12,12
5,5
37,87
37,87
0,0
81,81
68,75
81,81
81,50
37,87
81,81
53,75
86,81
56,43
56,56
56,56
66,53
54,54
62,62
100,100
0,0
77,80
81,68
75,51
26,72
76,86
75,75
62,75
69,89
68,65
100,87
61,70
62,90
81,62
87,18
0,0
60,60
0,0
0,0
0,0
50,56
55,70
69,58
51,60
48,58
93,64
0,0
0,0
75,87
41,28
48,66
73,73
37,75
5,0
81,81
18,68
100,75
87,75
31,37
65,66
68,81
68,81
62,43
68,65
61,63
60,60
37,56
45,69
0,0
37,87
5,0
0,0
50,72
5,0
55,55
56,70
0,0
93,75
68,68
87,100
63,63
76,61
0,0
70,65
25,87
56,73
100,68
75,87
43,58
10,5
56,65
62,81
88,89
45,69
56,93
0,0
68,75
93,93
81,62
0,0
93,56
87,81
62,87
71,70
100,75
0,0
65,66
62,50
0,0
51,58
0,0
51,46
93,56
10,5
0,0
86,62
13,5
100,56
83,71
75,75
87,87
31,43
37,75
75,68
50,81
93,81
87,87
87,81
60,72
87,43
50,37
100,93
65,69
68,75
93,75
81,60
87,43
62,87
100,31
78,64
0,0
0,0
80,68
75,87
66,68
0,0
75,87
87,75
38,81
50,37
25,68
68,43
0,0
75,68
51,78
100,56
75,62
87,81
81,87
93,87
44,73
0,0
0,0
100,100
100,100
48,61
100,56
0,0
81,87
93,81
75,81
0,0
62,75
0,0
87,56
81,81
0,0
25,25
68,18
40,78
62,87
100,68
89,69
75,75
81,87
0,0
68,43
50,68
45,68
0,0
10,6
65,60
93,56
43,75
100,62
0,0
0,0
75,87
37,87
37,81
100,93
11,10
25,12
2,0
87,68
37,87
66,66
87,81
80,74
87,81
61,71
58,53
50,25
68,68
100,81
78,76
0,0
76,73
70,65
87,100
43,62
61,66
6,6
76,72
87,68
75,43
75,50
49,65
68,48
0,0
0,0
87,93
37,81
75,100
87,75
81,62
5,5
12,12
12,12
87,87
62,31
8,0
21,24
0,0
50,60
58,66
0,0
56,93
100,75
56,93
0,0
51,51
87,75
100,87
58,60
31,75
37,43
0,0
26,51
93,87
72,68
12,37
62,43
45,65
56,68
0,0
28,78
62,87
100,93
45,65
87,87
68,87
68,50
6,0
87,87
0,0
31,81
74,66
93,75
31,68
62,81
62,81
66,71
0,0
46,55
0,0
75,81
37,37
56,68
53,53
62,87
12,12
75,87
61,73
81,62
63,71
81,87
12,0
80,64
56,68
53,65
75,87
93,87
0,0
0,0
66,73
0,0
0,0
50,66
50,41
0,0
38,50
37,81
75,81
87,93
93,81
28,30
87,87
87,87
70,65
13,10
93,62
43,65
8,6
87,81
43,38
68,56
75,81
68,87
62,50
0,0
62,100
72,78
81,56
0,0
75,87
0,0
20,11
66,75
0,0
58,80
25,18
87,62
68,55
73,60
0,0
71,73
71,73
0,0
0,0
73,60
31,48
56,87
87,62
100,62
37,81
0,0
0,0
0,0
75,70
63,71
100,87
65,58
75,71
62,68
0,0
62,87
100,75
56,60
0,0
10,5
87,68
0,0
100,87
0,0
100,81
35,61
5,0
5,0
68,68
81,81
75,62
68,75
25,20
93,77
0,0
75,81
100,62
81,68
78,77
100,100
80,80
51,55
0,0
0,0
0,0
100,100
100,100
58,71
68,50
84,84
76,77
68,62
69,74
85,58
100,56
50,62
75,87
25,25
0,0
50,75
81,87
25,18
31,25
77,81
68,50
93,81
0,0
0,0
0,0
87,56
87,68
56,62
58,80
58,80
87,81
12,68
62,75
75,75
60,61
73,76
41,66
70,61
37,25
75,87
38,58
100,100
26,26
0,0
45,66
0,0
73,62
62,62
0,0
68,56
87,75
93,68
0,0
75,75
87,68
75,50
89,74
1,6
56,60
37,37
56,48
60,58
73,78
100,87
100,100
81,100
81,100
87,75
12,0
4,0
54,53
86,88
86,88
87,87
55,80
94,77
87,87
51,70
87,81
87,75
62,43
56,50
66,58
5,0
77,61
100,100
100,100
75,87
87,81
5,5
12,81
72,66
62,75
55,55
62,87
5,0
75,68
73,89
81,89
0,0
73,73
50,50
0,0
93,87
51,46
81,93
69,69
0,0
0,0
0,0
61,73
66,63
62,93
37,37
88,77
88,77
87,75
62,62
81,68
89,98
75,56
87,81
93,50
6,10
58,72
62,37
58,72
81,43
0,0
68,72
68,72
62,68
70,63
66,50
87,62
62,37
81,87
0,0
87,87
68,62
100,87
58,60
25,18
62,62
0,0
76,69
68,62
54,85
75,81
75,81
72,73
87,87
49,66
37,62
56,50
57,96
40,81
46,56
48,78
70,70
68,75
56,75
81,81
68,75
0,0
58,60
61,70
50,76
97,78
61,75
100,100
70,77
61,55
56,87
56,87
100,81
100,50
75,75
25,30
75,81
68,50
62,75
93,62
87,68
68,76
69,72
85,72
25,12
87,37
78,68
50,50
60,68
62,87
62,87
65,50
76,53
75,71
87,50
12,0
100,56
10,35
0,0
80,69
100,81
68,68
5,0
75,87
87,68
68,75
62,56
6,0
56,53
31,68
81,66
100,68
93,68
53,73
85,58
60,70
77,72
56,61
45,69
25,25
93,75
93,75
0,0
58,53
81,68
69,58
87,87
87,81
73,73
0,0
87,68
63,53
0,0
75,37
68,56
85,76
81,81
71,55
81,56
56,58
93,56
93,81
58,85
66,81
56,75
66,81
93,87
25,25
72,72
50,50
6,6
61,55
85,70
62,50
87,62
87,62
6,37
66,66
83,66
81,68
100,81
43,75
93,43
10,2
56,93
75,75
62,43
87,87
65,66
75,56
0,0
81,75
58,55
8,5
45,72
93,68
0,0
81,87
37,87
87,87
0,0
6,0
25,62
75,100
37,50
75,50
75,87
87,87
0,0
25,12
25,12
87,81
12,87
87,93
100,56
5,0
100,100
12,0
41,70
68,68
44,76
56,25
56,62
5,5
75,68
100,75
25,25
100,81
87,62
70,65
98,64
68,43
25,25
100,93
87,62
87,50
68,68
0,0
12,12
50,62
63,90
56,87
0,0
43,73
100,75
5,0
56,87
0,0
66,74
75,37
75,81
0,0
81,62
0,0
0,0
43,43
56,75
100,81
75,75
0,0
81,81
81,81
56,87
81,86
70,57
81,18
83,48
37,62
75,87
100,50
0,0
0,0
1,0
100,93
62,87
93,75
100,50
73,71
81,56
81,75
81,62
43,81
100,100
0,0
87,37
100,31
25,37
68,81
0,0
87,93
81,50
0,0
56,70
56,70
20,28
75,81
60,78
51,63
36,66
50,50
93,81
83,75
82,84
77,70
0,0
87,43
20,10
87,81
0,0
58,60
58,60
93,62
56,50
4,0
87,56
16,10
0,0
25,81
0,0
75,100
92,100
87,68
66,65
93,93
100,68
3,0
56,60
68,87
56,12
87,68
53,71
68,18
75,81
62,81
25,100
37,37
87,75
58,61
50,50
100,93
93,62
0,0
53,70
60,70
58,58
68,76
68,12
87,68
75,81
87,81
93,93
0,0
37,75
70,66
68,75
25,18
14,20
43,61
50,87
58,69
43,75
0,0
93,50
81,87
87,81
0,0
70,78
53,55
81,68
82,54
70,62
43,37
70,69
80,58
56,93
93,68
81,68
100,87
56,68
84,89
0,0
0,0
68,100
25,68
42,90
25,12
50,81
25,81
25,37
25,37
53,74
75,56
25,37
75,87
72,74
50,61
100,81
50,50
60,71
68,87
93,87
12,12
100,87
82,70
87,87
62,93
75,50
81,87
75,62
63,73
0,0
75,87
76,85
100,87
0,0
62,37
43,81
56,31
60,64
46,68
12,18
62,87
62,87
68,75
0,0
5,0
37,37
0,0
100,75
16,25
37,53
26,61
100,87
75,81
82,73
87,93
56,100
0,0
93,68
48,63
12,0
5,0
87,68
81,56
100,87
62,31
87,31
28,85
62,76
69,73
5,5
62,56
68,75
73,66
81,69
81,56
56,87
31,25
75,68
68,68
46,68
87,68
50,50
81,31
93,56
87,18
87,62
75,81
0,0
75,87
68,80
68,50
75,81
71,61
46,61
50,43
75,87
81,62
100,81
68,75
0,0
73,71
82,89
0,0
65,73
93,70
62,87
0,0
43,68
0,0
81,62
28,53
6,0
93,87
100,87
81,68
87,68
76,64
87,43
81,68
100,62
85,66
16,16
35,68
12,75
65,51
37,87
72,74
93,60
0,0
44,72
93,64
81,87
75,68
75,81
88,80
100,87
93,56
100,100
100,81
62,93
62,93
72,72
80,65
81,62
0,0
4,5
0,0
43,87
5,5
75,100
5,0
65,77
71,56
71,66
87,43
31,36
49,74
87,68
0,0
43,31
0,0
60,51
68,73
12,12
87,75
81,93
6,6
12,0
100,93
87,75
87,56
62,75
62,43
81,93
75,62
0,0
87,81
0,0
68,81
81,93
93,37
0,0
75,75
0,0
62,62
81,81
62,100
37,37
87,93
37,84
43,68
65,60
0,12
50,50
62,87
87,75
55,75
25,98
40,88
31,93
100,81
25,12
100,100
50,37
0,0
5,6
62,81
100,81
68,62
81,81
81,81
87,75
68,81
50,56
87,62
5,0
82,74
10,13
0,0
0,0
75,75
100,25
81,80
62,81
45,58
81,75
87,68
12,12
75,56
87,68
81,87
87,93
0,0
74,84
1,0
68,87
81,93
45,65
56,93
68,75
81,81
0,0
100,62
75,87
68,87
49,64
88,68
0,0
0,0
81,50
100,100
100,100
66,69
50,50
81,75
75,68
70,77
6,0
37,32
68,81
0,0
81,68
6,0
43,75
81,75
87,50
100,93
68,93
75,81
46,65
81,50
6,0
0,0
93,75
0,0
37,43
68,75
0,0
75,66
25,12
89,73
81,37
61,46
0,0
31,87
50,56
75,68
75,87
50,50
37,31
87,100
93,87
60,60
61,88
76,70
81,43
62,43
62,68
0,0
80,70
80,56
53,61
53,61
87,75
0,75
100,87
58,77
37,50
45,62
56,50
43,50
0,0
28,78
87,50
75,81
1,0
93,93
93,62
38,69
38,69
75,50
0,0
12,12
25,0
51,58
68,75
93,68
70,76
68,80
100,50
100,87
0,0
42,88
53,83
5,0
12,6
6,12
100,100
68,87
25,25
43,93
93,75
75,43
61,70
93,87
61,68
87,81
87,93
0,0
0,0
87,93
87,87
50,56
93,93
68,81
87,62
76,50
62,93
68,87
75,31
10,12
93,75
69,61
0,0
50,87
76,69
56,56
68,68
62,62
63,65
0,0
65,77
81,56
0,0
93,87
76,76
93,50
87,93
72,76
62,75
62,75
31,75
87,75
100,81
87,75
50,25
46,66
61,66
87,87
56,75
81,75
75,81
81,100
68,58
68,93
0,0
0,0
53,51
73,69
37,43
61,77
36,51
50,37
56,31
72,64
75,87
42,65
93,87
81,82
37,31
93,87
87,50
75,100
37,50
87,75
100,75
87,81
50,43
56,56
87,87
65,63
10,3
55,61
80,60
62,100
83,60
77,61
60,65
25,75
0,0
87,68
9,5
0,0
75,56
75,62
100,100
100,68
81,62
68,58
68,56
0,0
87,87
80,66
62,37
56,50
100,56
81,68
87,93
75,68
56,81
87,100
75,100
62,56
56,56
75,68
56,62
0,0
87,87
50,58
61,64
93,68
43,31
97,82
48,76
94,86
66,75
68,80
68,87
97,66
66,56
52,53
0,0
50,56
73,55
68,46
87,87
0,0
0,0
62,87
50,75
75,75
68,87
66,80
68,81
75,100
31,62
18,31
56,68
70,75
93,81
81,85
0,0
85,65
32,34
75,93
50,66
0,0
75,81
93,68
93,81
43,68
87,93
87,93
50,80
87,100
87,100
0,12
17,10
87,68
8,8
31,68
81,62
50,81
50,81
50,37
56,37
68,50
100,81
45,66
69,72
70,63
4,0
87,75
62,50
100,87
87,68
0,0
81,66
2,6
65,65
81,68
93,52
93,93
93,93
3,0
69,66
12,12
100,56
69,66
68,43
5,0
76,55
94,89
75,81
25,6
62,43
50,43
62,81
50,56
0,0
87,25
93,87
100,100
68,63
0,0
87,56
87,87
87,62
6,6
61,58
61,61
77,60
62,62
81,87
72,66
60,53
87,81
93,81
93,68
87,81
93,100
87,37
75,31
12,93
12,93
93,75
87,68
93,81
56,50
0,0
0,0
5,0
78,64
81,75
89,96
81,68
53,76
93,81
68,81
12,12
75,75
37,37
100,93
66,66
100,62
6,1
58,61
43,43
0,0
70,61
62,81
88,80
45,41
87,75
63,61
75,93
61,61
0,62
73,72
61,84
6,0
68,37
87,50
75,55
26,20
62,76
93,56
0,0
0,0
93,81
0,0
93,75
0,0
53,48
50,31
87,68
0,0
80,60
87,75
75,68
100,81
100,75
50,31
56,62
100,81
61,75
70,85
0,0
50,37
12,75
12,12
100,93
60,69
56,64
93,62
93,75
0,0
81,86
81,37
0,0
0,0
0,6
100,87
85,70
63,60
43,81
93,75
50,25
60,53
100,87
53,76
100,87
78,68
62,81
60,74
81,62
81,75
0,0
62,64
43,66
81,81
0,0
100,50
62,54
93,64
56,37
62,62
0,0
0,0
5,0
75,100
16,13
68,56
25,12
87,100
56,68
0,0
87,56
65,65
100,87
68,37
25,25
93,75
48,81
63,70
0,0
43,56
18,29
76,56
31,68
68,50
78,65
75,81
75,62
75,75
68,31
68,56
0,0
76,55
5,2
0,0
36,48
87,62
37,56
100,87
5,5
70,58
65,53
93,56
0,0
82,80
87,87
65,76
87,68
93,87
87,68
87,93
5,0
65,69
76,62
25,18
100,100
93,68
6,0
93,81
86,68
21,13
75,81
5,2
87,62
37,87
0,0
87,75
81,56
81,87
0,0
5,0
75,87
75,63
87,81
100,68
56,71
87,75
80,81
81,75
87,87
87,100
87,87
46,55
62,75
62,87
12,81
73,65
76,65
0,0
53,58
87,68
69,53
68,68
18,25
62,56
41,70
60,60
12,0
1,0
20,23
0,0
50,66
100,81
90,82
76,70
77,72
94,84
50,93
81,50
78,62
6,62
87,87
87,68
93,81
92,64
100,75
61,66
62,62
56,64
45,66
45,66
6,5
62,81
80,70
93,50
71,75
37,50
87,62
93,56
62,75
74,78
0,0
12,87
74,88
77,80
81,81
68,68
81,75
87,43
93,93
75,62
87,43
100,37
50,81
37,87
100,87
0,0
64,69
12,12
81,87
100,81
70,68
0,0
70,68
68,81
87,75
87,93
37,31
93,87
93,81
78,73
81,75
12,0
87,62
53,85
56,62
0,0
93,72
87,62
18,75
6,4
10,2
62,68
0,0
49,85
97,65
68,87
50,62
68,56
56,93
0,0
87,75
87,81
75,75
50,81
0,0
100,75
71,51
0,0
70,56
87,81
75,37
62,68
6,6
43,18
93,68
93,62
75,43
8,3
28,28
63,63
43,37
93,75
0,0
0,0
50,37
75,75
31,31
87,56
93,78
22,26
15,3
56,75
58,93
50,75
70,51
86,72
75,87
87,100
81,81
0,0
100,68
82,84
62,62
62,81
60,74
75,62
84,84
80,80
81,75
87,56
75,37
100,100
0,0
81,43
62,81
100,81
75,87
81,62
78,56
100,37
50,56
50,56
0,0
72,77
62,81
5,5
21,23
58,68
62,62
51,55
80,58
0,0
0,0
56,37
43,68
43,87
43,87
74,58
0,0
63,70
37,62
93,62
62,43
60,48
100,87
0,0
80,61
5,0
0,0
62,50
75,75
0,0
81,68
0,0
87,87
36,73
5,0
74,72
37,75
75,81
13,4
25,12
81,81
0,0
50,37
87,56
75,81
56,81
48,78
43,71
62,75
0,0
51,48
68,75
12,6
18,6
40,38
81,31
50,68
81,75
58,71
0,0
0,0
100,93
80,61
87,81
81,81
50,62
50,100
64,64
87,75
56,43
6,6
43,68
81,76
18,18
81,56
85,58
100,87
84,86
58,61
87,75
100,75
0,0
18,75
75,75
